VideoName,7s_MOS,15s_MOS
A_Coffee.mp4/sub2,2.0,1.5238095238095235
A_Coffee.mp4/sub3,2.0,1.5238095238095235
A_Coffee.mp4/sub4,2.0,1.5238095238095235
A_Coffee.mp4/sub5,2.0,1.5238095238095235
A_Coffee.mp4/sub6,2.0,1.5238095238095235
A_Coffee.mp4/sub7,2.0,1.5238095238095235
A_Coffee.mp4/sub8,2.0,1.5238095238095235
A_Coffee.mp4/sub9,2.0,1.5238095238095235
A_Coffee.mp4/sub10,2.0,1.5238095238095235
A_Coffee.mp4/sub11,2.0,1.5238095238095235
A_Coffee.mp4/sub12,2.0,1.5238095238095235
A_Coffee.mp4/sub13,2.0,1.5238095238095235
A_Coffee.mp4/sub14,2.0,1.5238095238095235
A_Coffee.mp4/sub15,2.0,1.5238095238095235
A_Coffee.mp4/sub16,2.0,1.5238095238095235
A_Coffee.mp4/sub17,2.0,1.5238095238095235
A_Coffee.mp4/sub18,2.0,1.5238095238095235
A_Coffee.mp4/sub19,2.0,1.5238095238095235
A_Coffee.mp4/sub20,2.0,1.5238095238095235
A_DubaiAtNight.mp4/sub1,3.5789473684210527,2.894736842105264
A_DubaiAtNight.mp4/sub2,3.5789473684210527,2.894736842105264
A_DubaiAtNight.mp4/sub3,3.5789473684210527,2.894736842105264
A_DubaiAtNight.mp4/sub4,3.5789473684210527,2.894736842105264
A_DubaiAtNight.mp4/sub5,3.5789473684210527,2.894736842105264
A_DubaiAtNight.mp4/sub6,3.5789473684210527,2.894736842105264
A_DubaiAtNight.mp4/sub7,3.5789473684210527,2.894736842105264
A_DubaiAtNight.mp4/sub8,3.5789473684210527,2.894736842105264
A_DubaiAtNight.mp4/sub9,3.5789473684210527,2.894736842105264
A_DubaiAtNight.mp4/sub10,3.5789473684210527,2.894736842105264
A_DubaiAtNight.mp4/sub11,3.5789473684210527,2.894736842105264
A_DubaiAtNight.mp4/sub12,3.5789473684210527,2.894736842105264
A_DubaiAtNight.mp4/sub13,3.5789473684210527,2.894736842105264
A_DubaiAtNight.mp4/sub14,3.5789473684210527,2.894736842105264
A_DubaiAtNight.mp4/sub15,3.5789473684210527,2.894736842105264
A_DubaiAtNight.mp4/sub16,3.5789473684210527,2.894736842105264
A_DubaiAtNight.mp4/sub17,3.5789473684210527,2.894736842105264
A_DubaiAtNight.mp4/sub18,3.5789473684210527,2.894736842105264
A_DubaiAtNight.mp4/sub19,3.5789473684210527,2.894736842105264
A_DubaiAtNight.mp4/sub20,3.5789473684210527,2.894736842105264
A_Grid.mp4/sub1,1.95,1.1764705882352942
A_Grid.mp4/sub2,1.95,1.1764705882352942
A_Grid.mp4/sub3,1.95,1.1764705882352942
A_Grid.mp4/sub4,1.95,1.1764705882352942
A_Grid.mp4/sub5,1.95,1.1764705882352942
A_Grid.mp4/sub6,1.95,1.1764705882352942
A_Grid.mp4/sub7,1.95,1.1764705882352942
A_Grid.mp4/sub8,1.95,1.1764705882352942
A_Grid.mp4/sub9,1.95,1.1764705882352942
A_Grid.mp4/sub10,1.95,1.1764705882352942
A_Grid.mp4/sub11,1.95,1.1764705882352942
A_Grid.mp4/sub12,1.95,1.1764705882352942
A_Grid.mp4/sub13,1.95,1.1764705882352942
A_Grid.mp4/sub14,1.95,1.1764705882352942
A_Grid.mp4/sub15,1.95,1.1764705882352942
A_Grid.mp4/sub16,1.95,1.1764705882352942
A_Grid.mp4/sub17,1.95,1.1764705882352942
A_Grid.mp4/sub18,1.95,1.1764705882352942
A_Grid.mp4/sub19,1.95,1.1764705882352942
A_Grid.mp4/sub20,1.95,1.1764705882352942
A_NightBar.mp4/sub1,4.05,3.3
A_NightBar.mp4/sub2,4.05,3.3
A_NightBar.mp4/sub3,4.05,3.3
A_NightBar.mp4/sub4,4.05,3.3
A_NightBar.mp4/sub5,4.05,3.3
A_NightBar.mp4/sub6,4.05,3.3
A_NightBar.mp4/sub7,4.05,3.3
A_NightBar.mp4/sub8,4.05,3.3
A_NightBar.mp4/sub9,4.05,3.3
A_NightBar.mp4/sub10,4.05,3.3
A_NightBar.mp4/sub11,4.05,3.3
A_NightBar.mp4/sub12,4.05,3.3
A_NightBar.mp4/sub13,4.05,3.3
A_NightBar.mp4/sub14,4.05,3.3
A_NightBar.mp4/sub15,4.05,3.3
A_NightBar.mp4/sub16,4.05,3.3
A_NightBar.mp4/sub17,4.05,3.3
A_NightBar.mp4/sub18,4.05,3.3
A_NightBar.mp4/sub19,4.05,3.3
A_NightBar.mp4/sub20,4.05,3.3
A_NightStars.mp4/sub1,2.095238095238096,1.2
A_NightStars.mp4/sub2,2.095238095238096,1.2
A_NightStars.mp4/sub3,2.095238095238096,1.2
A_NightStars.mp4/sub4,2.095238095238096,1.2
A_NightStars.mp4/sub5,2.095238095238096,1.2
A_NightStars.mp4/sub6,2.095238095238096,1.2
A_NightStars.mp4/sub7,2.095238095238096,1.2
A_NightStars.mp4/sub8,2.095238095238096,1.2
A_NightStars.mp4/sub9,2.095238095238096,1.2
A_NightStars.mp4/sub10,2.095238095238096,1.2
A_NightStars.mp4/sub11,2.095238095238096,1.2
A_NightStars.mp4/sub12,2.095238095238096,1.2
A_NightStars.mp4/sub13,2.095238095238096,1.2
A_NightStars.mp4/sub14,2.095238095238096,1.2
A_NightStars.mp4/sub15,2.095238095238096,1.2
A_NightStars.mp4/sub16,2.095238095238096,1.2
A_NightStars.mp4/sub17,2.095238095238096,1.2
A_NightStars.mp4/sub18,2.095238095238096,1.2
A_NightStars.mp4/sub19,2.095238095238096,1.2
A_NightStars.mp4/sub20,2.095238095238096,1.2
A_NightStreet.mp4/sub1,2.421052631578948,1.619047619047619
A_NightStreet.mp4/sub2,2.421052631578948,1.619047619047619
A_NightStreet.mp4/sub3,2.421052631578948,1.619047619047619
A_NightStreet.mp4/sub4,2.421052631578948,1.619047619047619
A_NightStreet.mp4/sub5,2.421052631578948,1.619047619047619
A_NightStreet.mp4/sub6,2.421052631578948,1.619047619047619
A_NightStreet.mp4/sub7,2.421052631578948,1.619047619047619
A_NightStreet.mp4/sub8,2.421052631578948,1.619047619047619
A_NightStreet.mp4/sub9,2.421052631578948,1.619047619047619
A_NightStreet.mp4/sub10,2.421052631578948,1.619047619047619
A_NightStreet.mp4/sub11,2.421052631578948,1.619047619047619
A_NightStreet.mp4/sub12,2.421052631578948,1.619047619047619
A_NightStreet.mp4/sub13,2.421052631578948,1.619047619047619
A_NightStreet.mp4/sub14,2.421052631578948,1.619047619047619
A_NightStreet.mp4/sub15,2.421052631578948,1.619047619047619
A_NightStreet.mp4/sub16,2.421052631578948,1.619047619047619
A_NightStreet.mp4/sub17,2.421052631578948,1.619047619047619
A_NightStreet.mp4/sub18,2.421052631578948,1.619047619047619
A_NightStreet.mp4/sub19,2.421052631578948,1.619047619047619
A_NightStreet.mp4/sub20,2.421052631578948,1.619047619047619
A_Parade.mp4/sub1,2.0,1.35
A_Parade.mp4/sub2,2.0,1.35
A_Parade.mp4/sub3,2.0,1.35
A_Parade.mp4/sub4,2.0,1.35
A_Parade.mp4/sub5,2.0,1.35
A_Parade.mp4/sub6,2.0,1.35
A_Parade.mp4/sub7,2.0,1.35
A_Parade.mp4/sub8,2.0,1.35
A_Parade.mp4/sub9,2.0,1.35
A_Parade.mp4/sub10,2.0,1.35
A_Parade.mp4/sub11,2.0,1.35
A_Parade.mp4/sub12,2.0,1.35
A_Parade.mp4/sub13,2.0,1.35
A_Parade.mp4/sub14,2.0,1.35
A_Parade.mp4/sub15,2.0,1.35
A_Parade.mp4/sub16,2.0,1.35
A_Parade.mp4/sub17,2.0,1.35
A_Parade.mp4/sub18,2.0,1.35
A_Parade.mp4/sub19,2.0,1.35
A_Parade.mp4/sub20,2.0,1.35
A_ShootingBall.mp4/sub1,3.764705882352941,3.15
A_ShootingBall.mp4/sub2,3.764705882352941,3.15
A_ShootingBall.mp4/sub3,3.764705882352941,3.15
A_ShootingBall.mp4/sub4,3.764705882352941,3.15
A_ShootingBall.mp4/sub5,3.764705882352941,3.15
A_ShootingBall.mp4/sub6,3.764705882352941,3.15
A_ShootingBall.mp4/sub7,3.764705882352941,3.15
A_ShootingBall.mp4/sub8,3.764705882352941,3.15
A_ShootingBall.mp4/sub9,3.764705882352941,3.15
A_ShootingBall.mp4/sub10,3.764705882352941,3.15
A_ShootingBall.mp4/sub11,3.764705882352941,3.15
A_ShootingBall.mp4/sub12,3.764705882352941,3.15
A_ShootingBall.mp4/sub13,3.764705882352941,3.15
A_ShootingBall.mp4/sub14,3.764705882352941,3.15
A_ShootingBall.mp4/sub15,3.764705882352941,3.15
A_ShootingBall.mp4/sub16,3.764705882352941,3.15
A_ShootingBall.mp4/sub17,3.764705882352941,3.15
A_ShootingBall.mp4/sub18,3.764705882352941,3.15
A_ShootingBall.mp4/sub19,3.764705882352941,3.15
A_ShootingBall.mp4/sub20,3.764705882352941,3.15
A_SkyPark.mp4/sub1,3.842105263157895,3.333333333333333
A_SkyPark.mp4/sub2,3.842105263157895,3.333333333333333
A_SkyPark.mp4/sub3,3.842105263157895,3.333333333333333
A_SkyPark.mp4/sub4,3.842105263157895,3.333333333333333
A_SkyPark.mp4/sub5,3.842105263157895,3.333333333333333
A_SkyPark.mp4/sub6,3.842105263157895,3.333333333333333
A_SkyPark.mp4/sub7,3.842105263157895,3.333333333333333
A_SkyPark.mp4/sub8,3.842105263157895,3.333333333333333
A_SkyPark.mp4/sub9,3.842105263157895,3.333333333333333
A_SkyPark.mp4/sub10,3.842105263157895,3.333333333333333
A_SkyPark.mp4/sub11,3.842105263157895,3.333333333333333
A_SkyPark.mp4/sub12,3.842105263157895,3.333333333333333
A_SkyPark.mp4/sub13,3.842105263157895,3.333333333333333
A_SkyPark.mp4/sub14,3.842105263157895,3.333333333333333
A_SkyPark.mp4/sub15,3.842105263157895,3.333333333333333
A_SkyPark.mp4/sub16,3.842105263157895,3.333333333333333
A_SkyPark.mp4/sub17,3.842105263157895,3.333333333333333
A_SkyPark.mp4/sub18,3.842105263157895,3.333333333333333
A_SkyPark.mp4/sub19,3.842105263157895,3.333333333333333
A_SkyPark.mp4/sub20,3.842105263157895,3.333333333333333
A_Store.mp4/sub1,4.0,3.85
A_Store.mp4/sub2,4.0,3.85
A_Store.mp4/sub3,4.0,3.85
A_Store.mp4/sub4,4.0,3.85
A_Store.mp4/sub5,4.0,3.85
A_Store.mp4/sub6,4.0,3.85
A_Store.mp4/sub7,4.0,3.85
A_Store.mp4/sub8,4.0,3.85
A_Store.mp4/sub9,4.0,3.85
A_Store.mp4/sub10,4.0,3.85
A_Store.mp4/sub11,4.0,3.85
A_Store.mp4/sub12,4.0,3.85
A_Store.mp4/sub13,4.0,3.85
A_Store.mp4/sub14,4.0,3.85
A_Store.mp4/sub15,4.0,3.85
A_Store.mp4/sub16,4.0,3.85
A_Store.mp4/sub17,4.0,3.85
A_Store.mp4/sub18,4.0,3.85
A_Store.mp4/sub19,4.0,3.85
A_Store.mp4/sub20,4.0,3.85
A_Street.mp4/sub1,4.0,3.4761904761904763
A_Street.mp4/sub2,4.0,3.4761904761904763
A_Street.mp4/sub3,4.0,3.4761904761904763
A_Street.mp4/sub4,4.0,3.4761904761904763
A_Street.mp4/sub5,4.0,3.4761904761904763
A_Street.mp4/sub6,4.0,3.4761904761904763
A_Street.mp4/sub7,4.0,3.4761904761904763
A_Street.mp4/sub8,4.0,3.4761904761904763
A_Street.mp4/sub9,4.0,3.4761904761904763
A_Street.mp4/sub10,4.0,3.4761904761904763
A_Street.mp4/sub11,4.0,3.4761904761904763
A_Street.mp4/sub12,4.0,3.4761904761904763
A_Street.mp4/sub13,4.0,3.4761904761904763
A_Street.mp4/sub14,4.0,3.4761904761904763
A_Street.mp4/sub15,4.0,3.4761904761904763
A_Street.mp4/sub16,4.0,3.4761904761904763
A_Street.mp4/sub17,4.0,3.4761904761904763
A_Street.mp4/sub18,4.0,3.4761904761904763
A_Street.mp4/sub19,4.0,3.4761904761904763
A_Street.mp4/sub20,4.0,3.4761904761904763
A_Supertree.mp4/sub1,4.047619047619048,3.5
A_Supertree.mp4/sub2,4.047619047619048,3.5
A_Supertree.mp4/sub3,4.047619047619048,3.5
A_Supertree.mp4/sub4,4.047619047619048,3.5
A_Supertree.mp4/sub5,4.047619047619048,3.5
A_Supertree.mp4/sub6,4.047619047619048,3.5
A_Supertree.mp4/sub7,4.047619047619048,3.5
A_Supertree.mp4/sub8,4.047619047619048,3.5
A_Supertree.mp4/sub9,4.047619047619048,3.5
A_Supertree.mp4/sub10,4.047619047619048,3.5
A_Supertree.mp4/sub11,4.047619047619048,3.5
A_Supertree.mp4/sub12,4.047619047619048,3.5
A_Supertree.mp4/sub13,4.047619047619048,3.5
A_Supertree.mp4/sub14,4.047619047619048,3.5
A_Supertree.mp4/sub15,4.047619047619048,3.5
A_Supertree.mp4/sub16,4.047619047619048,3.5
A_Supertree.mp4/sub17,4.047619047619048,3.5
A_Supertree.mp4/sub18,4.047619047619048,3.5
A_Supertree.mp4/sub19,4.047619047619048,3.5
A_Supertree.mp4/sub20,4.047619047619048,3.5
A_ViewFromSky.mp4/sub1,3.857142857142857,2.952380952380953
A_ViewFromSky.mp4/sub2,3.857142857142857,2.952380952380953
A_ViewFromSky.mp4/sub3,3.857142857142857,2.952380952380953
A_ViewFromSky.mp4/sub4,3.857142857142857,2.952380952380953
A_ViewFromSky.mp4/sub5,3.857142857142857,2.952380952380953
A_ViewFromSky.mp4/sub6,3.857142857142857,2.952380952380953
A_ViewFromSky.mp4/sub7,3.857142857142857,2.952380952380953
A_ViewFromSky.mp4/sub8,3.857142857142857,2.952380952380953
A_ViewFromSky.mp4/sub9,3.857142857142857,2.952380952380953
A_ViewFromSky.mp4/sub10,3.857142857142857,2.952380952380953
A_ViewFromSky.mp4/sub11,3.857142857142857,2.952380952380953
A_ViewFromSky.mp4/sub12,3.857142857142857,2.952380952380953
A_ViewFromSky.mp4/sub13,3.857142857142857,2.952380952380953
A_ViewFromSky.mp4/sub14,3.857142857142857,2.952380952380953
A_ViewFromSky.mp4/sub15,3.857142857142857,2.952380952380953
A_ViewFromSky.mp4/sub16,3.857142857142857,2.952380952380953
A_ViewFromSky.mp4/sub17,3.857142857142857,2.952380952380953
A_ViewFromSky.mp4/sub18,3.857142857142857,2.952380952380953
A_ViewFromSky.mp4/sub19,3.857142857142857,2.952380952380953
A_ViewFromSky.mp4/sub20,3.857142857142857,2.952380952380953
A_Woman.mp4/sub1,2.5294117647058822,1.7
A_Woman.mp4/sub2,2.5294117647058822,1.7
A_Woman.mp4/sub3,2.5294117647058822,1.7
A_Woman.mp4/sub4,2.5294117647058822,1.7
A_Woman.mp4/sub5,2.5294117647058822,1.7
A_Woman.mp4/sub6,2.5294117647058822,1.7
A_Woman.mp4/sub7,2.5294117647058822,1.7
A_Woman.mp4/sub8,2.5294117647058822,1.7
A_Woman.mp4/sub9,2.5294117647058822,1.7
A_Woman.mp4/sub10,2.5294117647058822,1.7
A_Woman.mp4/sub11,2.5294117647058822,1.7
A_Woman.mp4/sub12,2.5294117647058822,1.7
A_Woman.mp4/sub13,2.5294117647058822,1.7
A_Woman.mp4/sub14,2.5294117647058822,1.7
A_Woman.mp4/sub15,2.5294117647058822,1.7
A_Woman.mp4/sub16,2.5294117647058822,1.7
A_Woman.mp4/sub17,2.5294117647058822,1.7
A_Woman.mp4/sub18,2.5294117647058822,1.7
A_Woman.mp4/sub19,2.5294117647058822,1.7
A_Woman.mp4/sub20,2.5294117647058822,1.7
B_BehindTree.mp4/sub1,2.1,1.2777777777777777
B_BehindTree.mp4/sub2,2.1,1.2777777777777777
B_BehindTree.mp4/sub3,2.1,1.2777777777777777
B_BehindTree.mp4/sub4,2.1,1.2777777777777777
B_BehindTree.mp4/sub5,2.1,1.2777777777777777
B_BehindTree.mp4/sub6,2.1,1.2777777777777777
B_BehindTree.mp4/sub7,2.1,1.2777777777777777
B_BehindTree.mp4/sub8,2.1,1.2777777777777777
B_BehindTree.mp4/sub9,2.1,1.2777777777777777
B_BehindTree.mp4/sub10,2.1,1.2777777777777777
B_BehindTree.mp4/sub11,2.1,1.2777777777777777
B_BehindTree.mp4/sub12,2.1,1.2777777777777777
B_BehindTree.mp4/sub13,2.1,1.2777777777777777
B_BehindTree.mp4/sub14,2.1,1.2777777777777777
B_BehindTree.mp4/sub15,2.1,1.2777777777777777
B_BehindTree.mp4/sub16,2.1,1.2777777777777777
B_BehindTree.mp4/sub17,2.1,1.2777777777777777
B_BehindTree.mp4/sub18,2.1,1.2777777777777777
B_BehindTree.mp4/sub19,2.1,1.2777777777777777
B_BehindTree.mp4/sub20,2.1,1.2777777777777777
B_Bund.mp4/sub1,3.421052631578948,2.9047619047619047
B_Bund.mp4/sub2,3.421052631578948,2.9047619047619047
B_Bund.mp4/sub3,3.421052631578948,2.9047619047619047
B_Bund.mp4/sub4,3.421052631578948,2.9047619047619047
B_Bund.mp4/sub5,3.421052631578948,2.9047619047619047
B_Bund.mp4/sub6,3.421052631578948,2.9047619047619047
B_Bund.mp4/sub7,3.421052631578948,2.9047619047619047
B_Bund.mp4/sub8,3.421052631578948,2.9047619047619047
B_Bund.mp4/sub9,3.421052631578948,2.9047619047619047
B_Bund.mp4/sub10,3.421052631578948,2.9047619047619047
B_Bund.mp4/sub11,3.421052631578948,2.9047619047619047
B_Bund.mp4/sub12,3.421052631578948,2.9047619047619047
B_Bund.mp4/sub13,3.421052631578948,2.9047619047619047
B_Bund.mp4/sub14,3.421052631578948,2.9047619047619047
B_Bund.mp4/sub15,3.421052631578948,2.9047619047619047
B_Bund.mp4/sub16,3.421052631578948,2.9047619047619047
B_Bund.mp4/sub17,3.421052631578948,2.9047619047619047
B_Bund.mp4/sub18,3.421052631578948,2.9047619047619047
B_Bund.mp4/sub19,3.421052631578948,2.9047619047619047
B_Bund.mp4/sub20,3.421052631578948,2.9047619047619047
B_DubrovnikCity.mp4/sub1,3.631578947368421,2.647058823529412
B_DubrovnikCity.mp4/sub2,3.631578947368421,2.647058823529412
B_DubrovnikCity.mp4/sub3,3.631578947368421,2.647058823529412
B_DubrovnikCity.mp4/sub4,3.631578947368421,2.647058823529412
B_DubrovnikCity.mp4/sub5,3.631578947368421,2.647058823529412
B_DubrovnikCity.mp4/sub6,3.631578947368421,2.647058823529412
B_DubrovnikCity.mp4/sub7,3.631578947368421,2.647058823529412
B_DubrovnikCity.mp4/sub8,3.631578947368421,2.647058823529412
B_DubrovnikCity.mp4/sub9,3.631578947368421,2.647058823529412
B_DubrovnikCity.mp4/sub10,3.631578947368421,2.647058823529412
B_DubrovnikCity.mp4/sub11,3.631578947368421,2.647058823529412
B_DubrovnikCity.mp4/sub12,3.631578947368421,2.647058823529412
B_DubrovnikCity.mp4/sub13,3.631578947368421,2.647058823529412
B_DubrovnikCity.mp4/sub14,3.631578947368421,2.647058823529412
B_DubrovnikCity.mp4/sub15,3.631578947368421,2.647058823529412
B_DubrovnikCity.mp4/sub16,3.631578947368421,2.647058823529412
B_DubrovnikCity.mp4/sub17,3.631578947368421,2.647058823529412
B_DubrovnikCity.mp4/sub18,3.631578947368421,2.647058823529412
B_DubrovnikCity.mp4/sub19,3.631578947368421,2.647058823529412
B_DubrovnikCity.mp4/sub20,3.631578947368421,2.647058823529412
B_Fountain.mp4/sub1,3.764705882352941,3.05
B_Fountain.mp4/sub2,3.764705882352941,3.05
B_Fountain.mp4/sub3,3.764705882352941,3.05
B_Fountain.mp4/sub4,3.764705882352941,3.05
B_Fountain.mp4/sub5,3.764705882352941,3.05
B_Fountain.mp4/sub6,3.764705882352941,3.05
B_Fountain.mp4/sub7,3.764705882352941,3.05
B_Fountain.mp4/sub8,3.764705882352941,3.05
B_Fountain.mp4/sub9,3.764705882352941,3.05
B_Fountain.mp4/sub10,3.764705882352941,3.05
B_Fountain.mp4/sub11,3.764705882352941,3.05
B_Fountain.mp4/sub12,3.764705882352941,3.05
B_Fountain.mp4/sub13,3.764705882352941,3.05
B_Fountain.mp4/sub14,3.764705882352941,3.05
B_Fountain.mp4/sub15,3.764705882352941,3.05
B_Fountain.mp4/sub16,3.764705882352941,3.05
B_Fountain.mp4/sub17,3.764705882352941,3.05
B_Fountain.mp4/sub18,3.764705882352941,3.05
B_Fountain.mp4/sub19,3.764705882352941,3.05
B_Fountain.mp4/sub20,3.764705882352941,3.05
B_FountainPark.mp4/sub1,1.8571428571428568,1.3888888888888888
B_FountainPark.mp4/sub2,1.8571428571428568,1.3888888888888888
B_FountainPark.mp4/sub3,1.8571428571428568,1.3888888888888888
B_FountainPark.mp4/sub4,1.8571428571428568,1.3888888888888888
B_FountainPark.mp4/sub5,1.8571428571428568,1.3888888888888888
B_FountainPark.mp4/sub6,1.8571428571428568,1.3888888888888888
B_FountainPark.mp4/sub7,1.8571428571428568,1.3888888888888888
B_FountainPark.mp4/sub8,1.8571428571428568,1.3888888888888888
B_FountainPark.mp4/sub9,1.8571428571428568,1.3888888888888888
B_FountainPark.mp4/sub10,1.8571428571428568,1.3888888888888888
B_FountainPark.mp4/sub11,1.8571428571428568,1.3888888888888888
B_FountainPark.mp4/sub12,1.8571428571428568,1.3888888888888888
B_FountainPark.mp4/sub13,1.8571428571428568,1.3888888888888888
B_FountainPark.mp4/sub14,1.8571428571428568,1.3888888888888888
B_FountainPark.mp4/sub15,1.8571428571428568,1.3888888888888888
B_FountainPark.mp4/sub16,1.8571428571428568,1.3888888888888888
B_FountainPark.mp4/sub17,1.8571428571428568,1.3888888888888888
B_FountainPark.mp4/sub18,1.8571428571428568,1.3888888888888888
B_FountainPark.mp4/sub19,1.8571428571428568,1.3888888888888888
B_FountainPark.mp4/sub20,1.8571428571428568,1.3888888888888888
B_JapanNightStreet.mp4/sub1,2.0,1.2941176470588236
B_JapanNightStreet.mp4/sub2,2.0,1.2941176470588236
B_JapanNightStreet.mp4/sub3,2.0,1.2941176470588236
B_JapanNightStreet.mp4/sub4,2.0,1.2941176470588236
B_JapanNightStreet.mp4/sub5,2.0,1.2941176470588236
B_JapanNightStreet.mp4/sub6,2.0,1.2941176470588236
B_JapanNightStreet.mp4/sub7,2.0,1.2941176470588236
B_JapanNightStreet.mp4/sub8,2.0,1.2941176470588236
B_JapanNightStreet.mp4/sub9,2.0,1.2941176470588236
B_JapanNightStreet.mp4/sub10,2.0,1.2941176470588236
B_JapanNightStreet.mp4/sub11,2.0,1.2941176470588236
B_JapanNightStreet.mp4/sub12,2.0,1.2941176470588236
B_JapanNightStreet.mp4/sub13,2.0,1.2941176470588236
B_JapanNightStreet.mp4/sub14,2.0,1.2941176470588236
B_JapanNightStreet.mp4/sub15,2.0,1.2941176470588236
B_JapanNightStreet.mp4/sub16,2.0,1.2941176470588236
B_JapanNightStreet.mp4/sub17,2.0,1.2941176470588236
B_JapanNightStreet.mp4/sub18,2.0,1.2941176470588236
B_JapanNightStreet.mp4/sub19,2.0,1.2941176470588236
B_JapanNightStreet.mp4/sub20,2.0,1.2941176470588236
B_Jongleur.mp4/sub1,1.8571428571428568,1.6666666666666667
B_Jongleur.mp4/sub2,1.8571428571428568,1.6666666666666667
B_Jongleur.mp4/sub3,1.8571428571428568,1.6666666666666667
B_Jongleur.mp4/sub4,1.8571428571428568,1.6666666666666667
B_Jongleur.mp4/sub5,1.8571428571428568,1.6666666666666667
B_Jongleur.mp4/sub6,1.8571428571428568,1.6666666666666667
B_Jongleur.mp4/sub7,1.8571428571428568,1.6666666666666667
B_Jongleur.mp4/sub8,1.8571428571428568,1.6666666666666667
B_Jongleur.mp4/sub9,1.8571428571428568,1.6666666666666667
B_Jongleur.mp4/sub10,1.8571428571428568,1.6666666666666667
B_Jongleur.mp4/sub11,1.8571428571428568,1.6666666666666667
B_Jongleur.mp4/sub12,1.8571428571428568,1.6666666666666667
B_Jongleur.mp4/sub13,1.8571428571428568,1.6666666666666667
B_Jongleur.mp4/sub14,1.8571428571428568,1.6666666666666667
B_Jongleur.mp4/sub15,1.8571428571428568,1.6666666666666667
B_Jongleur.mp4/sub16,1.8571428571428568,1.6666666666666667
B_Jongleur.mp4/sub17,1.8571428571428568,1.6666666666666667
B_Jongleur.mp4/sub18,1.8571428571428568,1.6666666666666667
B_Jongleur.mp4/sub19,1.8571428571428568,1.6666666666666667
B_Jongleur.mp4/sub20,1.8571428571428568,1.6666666666666667
B_NightFlyover.mp4/sub1,2.0476190476190474,1.25
B_NightFlyover.mp4/sub2,2.0476190476190474,1.25
B_NightFlyover.mp4/sub3,2.0476190476190474,1.25
B_NightFlyover.mp4/sub4,2.0476190476190474,1.25
B_NightFlyover.mp4/sub5,2.0476190476190474,1.25
B_NightFlyover.mp4/sub6,2.0476190476190474,1.25
B_NightFlyover.mp4/sub7,2.0476190476190474,1.25
B_NightFlyover.mp4/sub8,2.0476190476190474,1.25
B_NightFlyover.mp4/sub9,2.0476190476190474,1.25
B_NightFlyover.mp4/sub10,2.0476190476190474,1.25
B_NightFlyover.mp4/sub11,2.0476190476190474,1.25
B_NightFlyover.mp4/sub12,2.0476190476190474,1.25
B_NightFlyover.mp4/sub13,2.0476190476190474,1.25
B_NightFlyover.mp4/sub14,2.0476190476190474,1.25
B_NightFlyover.mp4/sub15,2.0476190476190474,1.25
