VideoName,MOS,video
7_A_A_DubaiAtNight.mp4/sub7,2.7142857142857144,7_A_A_DubaiAtNight.mp4
7_A_A_DubaiAtNight.mp4/sub8,2.7142857142857144,7_A_A_DubaiAtNight.mp4
7_A_A_DubaiAtNight.mp4/sub9,2.7142857142857144,7_A_A_DubaiAtNight.mp4
7_A_A_DubaiAtNight.mp4/sub10,2.7142857142857144,7_A_A_DubaiAtNight.mp4
7_A_A_DubaiAtNight.mp4/sub11,2.7142857142857144,7_A_A_DubaiAtNight.mp4
7_A_A_DubaiAtNight.mp4/sub12,2.7142857142857144,7_A_A_DubaiAtNight.mp4
7_A_A_DubaiAtNight.mp4/sub13,2.7142857142857144,7_A_A_DubaiAtNight.mp4
7_A_A_DubaiAtNight.mp4/sub14,2.7142857142857144,7_A_A_DubaiAtNight.mp4
7_A_A_DubaiAtNight.mp4/sub15,2.7142857142857144,7_A_A_DubaiAtNight.mp4
7_A_A_DubaiAtNight.mp4/sub16,2.7142857142857144,7_A_A_DubaiAtNight.mp4
7_A_A_DubaiAtNight.mp4/sub17,2.7142857142857144,7_A_A_DubaiAtNight.mp4
7_A_A_DubaiAtNight.mp4/sub18,2.7142857142857144,7_A_A_DubaiAtNight.mp4
7_A_A_DubaiAtNight.mp4/sub19,2.7142857142857144,7_A_A_DubaiAtNight.mp4
7_A_A_DubaiAtNight.mp4/sub20,2.7142857142857144,7_A_A_DubaiAtNight.mp4
7_A_A_Grid.mp4/sub1,1.6666666666666667,7_A_A_Grid.mp4
7_A_A_Grid.mp4/sub2,1.6666666666666667,7_A_A_Grid.mp4
7_A_A_Grid.mp4/sub3,1.6666666666666667,7_A_A_Grid.mp4
7_A_A_Grid.mp4/sub4,1.6666666666666667,7_A_A_Grid.mp4
7_A_A_Grid.mp4/sub5,1.6666666666666667,7_A_A_Grid.mp4
7_A_A_Grid.mp4/sub6,1.6666666666666667,7_A_A_Grid.mp4
7_A_A_Grid.mp4/sub7,1.6666666666666667,7_A_A_Grid.mp4
7_A_A_Grid.mp4/sub8,1.6666666666666667,7_A_A_Grid.mp4
7_A_A_Grid.mp4/sub9,1.6666666666666667,7_A_A_Grid.mp4
7_A_A_Grid.mp4/sub10,1.6666666666666667,7_A_A_Grid.mp4
7_A_A_Grid.mp4/sub11,1.6666666666666667,7_A_A_Grid.mp4
7_A_A_Grid.mp4/sub12,1.6666666666666667,7_A_A_Grid.mp4
7_A_A_Grid.mp4/sub13,1.6666666666666667,7_A_A_Grid.mp4
7_A_A_Grid.mp4/sub14,1.6666666666666667,7_A_A_Grid.mp4
7_A_A_Grid.mp4/sub15,1.6666666666666667,7_A_A_Grid.mp4
7_A_A_Grid.mp4/sub16,1.6666666666666667,7_A_A_Grid.mp4
7_A_A_Grid.mp4/sub17,1.6666666666666667,7_A_A_Grid.mp4
7_A_A_Grid.mp4/sub18,1.6666666666666667,7_A_A_Grid.mp4
7_A_A_Grid.mp4/sub19,1.6666666666666667,7_A_A_Grid.mp4
7_A_A_Grid.mp4/sub20,1.6666666666666667,7_A_A_Grid.mp4
7_A_A_NightBar.mp4/sub1,2.7,7_A_A_NightBar.mp4
7_A_A_NightBar.mp4/sub2,2.7,7_A_A_NightBar.mp4
7_A_A_NightBar.mp4/sub3,2.7,7_A_A_NightBar.mp4
7_A_A_NightBar.mp4/sub4,2.7,7_A_A_NightBar.mp4
7_A_A_NightBar.mp4/sub5,2.7,7_A_A_NightBar.mp4
7_A_A_NightBar.mp4/sub6,2.7,7_A_A_NightBar.mp4
7_A_A_NightBar.mp4/sub7,2.7,7_A_A_NightBar.mp4
7_A_A_NightBar.mp4/sub8,2.7,7_A_A_NightBar.mp4
7_A_A_NightBar.mp4/sub9,2.7,7_A_A_NightBar.mp4
7_A_A_NightBar.mp4/sub10,2.7,7_A_A_NightBar.mp4
7_A_A_NightBar.mp4/sub11,2.7,7_A_A_NightBar.mp4
7_A_A_NightBar.mp4/sub12,2.7,7_A_A_NightBar.mp4
7_A_A_NightBar.mp4/sub13,2.7,7_A_A_NightBar.mp4
7_A_A_NightBar.mp4/sub14,2.7,7_A_A_NightBar.mp4
7_A_A_NightBar.mp4/sub15,2.7,7_A_A_NightBar.mp4
7_A_A_NightBar.mp4/sub16,2.7,7_A_A_NightBar.mp4
7_A_A_NightBar.mp4/sub17,2.7,7_A_A_NightBar.mp4
7_A_A_NightBar.mp4/sub18,2.7,7_A_A_NightBar.mp4
7_A_A_NightBar.mp4/sub19,2.7,7_A_A_NightBar.mp4
7_A_A_NightBar.mp4/sub20,2.7,7_A_A_NightBar.mp4
7_A_A_NightStars.mp4/sub1,1.4285714285714286,7_A_A_NightStars.mp4
7_A_A_NightStars.mp4/sub2,1.4285714285714286,7_A_A_NightStars.mp4
7_A_A_NightStars.mp4/sub3,1.4285714285714286,7_A_A_NightStars.mp4
7_A_A_NightStars.mp4/sub4,1.4285714285714286,7_A_A_NightStars.mp4
7_A_A_NightStars.mp4/sub5,1.4285714285714286,7_A_A_NightStars.mp4
7_A_A_NightStars.mp4/sub6,1.4285714285714286,7_A_A_NightStars.mp4
7_A_A_NightStars.mp4/sub7,1.4285714285714286,7_A_A_NightStars.mp4
7_A_A_NightStars.mp4/sub8,1.4285714285714286,7_A_A_NightStars.mp4
7_A_A_NightStars.mp4/sub9,1.4285714285714286,7_A_A_NightStars.mp4
7_A_A_NightStars.mp4/sub10,1.4285714285714286,7_A_A_NightStars.mp4
7_A_A_NightStars.mp4/sub11,1.4285714285714286,7_A_A_NightStars.mp4
7_A_A_NightStars.mp4/sub12,1.4285714285714286,7_A_A_NightStars.mp4
7_A_A_NightStars.mp4/sub13,1.4285714285714286,7_A_A_NightStars.mp4
7_A_A_NightStars.mp4/sub14,1.4285714285714286,7_A_A_NightStars.mp4
7_A_A_NightStars.mp4/sub15,1.4285714285714286,7_A_A_NightStars.mp4
7_A_A_NightStars.mp4/sub16,1.4285714285714286,7_A_A_NightStars.mp4
7_A_A_NightStars.mp4/sub17,1.4285714285714286,7_A_A_NightStars.mp4
7_A_A_NightStars.mp4/sub18,1.4285714285714286,7_A_A_NightStars.mp4
7_A_A_NightStars.mp4/sub19,1.4285714285714286,7_A_A_NightStars.mp4
7_A_A_NightStars.mp4/sub20,1.4285714285714286,7_A_A_NightStars.mp4
7_A_A_NightStreet.mp4/sub1,2.05,7_A_A_NightStreet.mp4
7_A_A_NightStreet.mp4/sub2,2.05,7_A_A_NightStreet.mp4
7_A_A_NightStreet.mp4/sub3,2.05,7_A_A_NightStreet.mp4
7_A_A_NightStreet.mp4/sub4,2.05,7_A_A_NightStreet.mp4
7_A_A_NightStreet.mp4/sub5,2.05,7_A_A_NightStreet.mp4
7_A_A_NightStreet.mp4/sub6,2.05,7_A_A_NightStreet.mp4
7_A_A_NightStreet.mp4/sub7,2.05,7_A_A_NightStreet.mp4
7_A_A_NightStreet.mp4/sub8,2.05,7_A_A_NightStreet.mp4
7_A_A_NightStreet.mp4/sub9,2.05,7_A_A_NightStreet.mp4
7_A_A_NightStreet.mp4/sub10,2.05,7_A_A_NightStreet.mp4
7_A_A_NightStreet.mp4/sub11,2.05,7_A_A_NightStreet.mp4
7_A_A_NightStreet.mp4/sub12,2.05,7_A_A_NightStreet.mp4
7_A_A_NightStreet.mp4/sub13,2.05,7_A_A_NightStreet.mp4
7_A_A_NightStreet.mp4/sub14,2.05,7_A_A_NightStreet.mp4
7_A_A_NightStreet.mp4/sub15,2.05,7_A_A_NightStreet.mp4
7_A_A_NightStreet.mp4/sub16,2.05,7_A_A_NightStreet.mp4
7_A_A_NightStreet.mp4/sub17,2.05,7_A_A_NightStreet.mp4
7_A_A_NightStreet.mp4/sub18,2.05,7_A_A_NightStreet.mp4
7_A_A_NightStreet.mp4/sub19,2.05,7_A_A_NightStreet.mp4
7_A_A_NightStreet.mp4/sub20,2.05,7_A_A_NightStreet.mp4
7_A_A_Parade.mp4/sub1,1.8,7_A_A_Parade.mp4
7_A_A_Parade.mp4/sub2,1.8,7_A_A_Parade.mp4
7_A_A_Parade.mp4/sub3,1.8,7_A_A_Parade.mp4
7_A_A_Parade.mp4/sub4,1.8,7_A_A_Parade.mp4
7_A_A_Parade.mp4/sub5,1.8,7_A_A_Parade.mp4
7_A_A_Parade.mp4/sub6,1.8,7_A_A_Parade.mp4
7_A_A_Parade.mp4/sub7,1.8,7_A_A_Parade.mp4
7_A_A_Parade.mp4/sub8,1.8,7_A_A_Parade.mp4
7_A_A_Parade.mp4/sub9,1.8,7_A_A_Parade.mp4
7_A_A_Parade.mp4/sub10,1.8,7_A_A_Parade.mp4
7_A_A_Parade.mp4/sub11,1.8,7_A_A_Parade.mp4
7_A_A_Parade.mp4/sub12,1.8,7_A_A_Parade.mp4
7_A_A_Parade.mp4/sub13,1.8,7_A_A_Parade.mp4
7_A_A_Parade.mp4/sub14,1.8,7_A_A_Parade.mp4
7_A_A_Parade.mp4/sub15,1.8,7_A_A_Parade.mp4
7_A_A_Parade.mp4/sub16,1.8,7_A_A_Parade.mp4
7_A_A_Parade.mp4/sub17,1.8,7_A_A_Parade.mp4
7_A_A_Parade.mp4/sub18,1.8,7_A_A_Parade.mp4
7_A_A_Parade.mp4/sub19,1.8,7_A_A_Parade.mp4
7_A_A_Parade.mp4/sub20,1.8,7_A_A_Parade.mp4
7_A_A_ShootingBall.mp4/sub1,3.2857142857142856,7_A_A_ShootingBall.mp4
7_A_A_ShootingBall.mp4/sub2,3.2857142857142856,7_A_A_ShootingBall.mp4
7_A_A_ShootingBall.mp4/sub3,3.2857142857142856,7_A_A_ShootingBall.mp4
7_A_A_ShootingBall.mp4/sub4,3.2857142857142856,7_A_A_ShootingBall.mp4
7_A_A_ShootingBall.mp4/sub5,3.2857142857142856,7_A_A_ShootingBall.mp4
7_A_A_ShootingBall.mp4/sub6,3.2857142857142856,7_A_A_ShootingBall.mp4
7_A_A_ShootingBall.mp4/sub7,3.2857142857142856,7_A_A_ShootingBall.mp4
7_A_A_ShootingBall.mp4/sub8,3.2857142857142856,7_A_A_ShootingBall.mp4
7_A_A_ShootingBall.mp4/sub9,3.2857142857142856,7_A_A_ShootingBall.mp4
7_A_A_ShootingBall.mp4/sub10,3.2857142857142856,7_A_A_ShootingBall.mp4
7_A_A_ShootingBall.mp4/sub11,3.2857142857142856,7_A_A_ShootingBall.mp4
7_A_A_ShootingBall.mp4/sub12,3.2857142857142856,7_A_A_ShootingBall.mp4
7_A_A_ShootingBall.mp4/sub13,3.2857142857142856,7_A_A_ShootingBall.mp4
7_A_A_ShootingBall.mp4/sub14,3.2857142857142856,7_A_A_ShootingBall.mp4
7_A_A_ShootingBall.mp4/sub15,3.2857142857142856,7_A_A_ShootingBall.mp4
7_A_A_ShootingBall.mp4/sub16,3.2857142857142856,7_A_A_ShootingBall.mp4
7_A_A_ShootingBall.mp4/sub17,3.2857142857142856,7_A_A_ShootingBall.mp4
7_A_A_ShootingBall.mp4/sub18,3.2857142857142856,7_A_A_ShootingBall.mp4
7_A_A_ShootingBall.mp4/sub19,3.2857142857142856,7_A_A_ShootingBall.mp4
7_A_A_ShootingBall.mp4/sub20,3.2857142857142856,7_A_A_ShootingBall.mp4
7_A_A_SkyPark.mp4/sub1,3.142857142857143,7_A_A_SkyPark.mp4
7_A_A_SkyPark.mp4/sub2,3.142857142857143,7_A_A_SkyPark.mp4
7_A_A_SkyPark.mp4/sub3,3.142857142857143,7_A_A_SkyPark.mp4
7_A_A_SkyPark.mp4/sub4,3.142857142857143,7_A_A_SkyPark.mp4
7_A_A_SkyPark.mp4/sub5,3.142857142857143,7_A_A_SkyPark.mp4
7_A_A_SkyPark.mp4/sub6,3.142857142857143,7_A_A_SkyPark.mp4
7_A_A_SkyPark.mp4/sub7,3.142857142857143,7_A_A_SkyPark.mp4
7_A_A_SkyPark.mp4/sub8,3.142857142857143,7_A_A_SkyPark.mp4
7_A_A_SkyPark.mp4/sub9,3.142857142857143,7_A_A_SkyPark.mp4
7_A_A_SkyPark.mp4/sub10,3.142857142857143,7_A_A_SkyPark.mp4
7_A_A_SkyPark.mp4/sub11,3.142857142857143,7_A_A_SkyPark.mp4
7_A_A_SkyPark.mp4/sub12,3.142857142857143,7_A_A_SkyPark.mp4
7_A_A_SkyPark.mp4/sub13,3.142857142857143,7_A_A_SkyPark.mp4
7_A_A_SkyPark.mp4/sub14,3.142857142857143,7_A_A_SkyPark.mp4
7_A_A_SkyPark.mp4/sub15,3.142857142857143,7_A_A_SkyPark.mp4
7_A_A_SkyPark.mp4/sub16,3.142857142857143,7_A_A_SkyPark.mp4
7_A_A_SkyPark.mp4/sub17,3.142857142857143,7_A_A_SkyPark.mp4
7_A_A_SkyPark.mp4/sub18,3.142857142857143,7_A_A_SkyPark.mp4
7_A_A_SkyPark.mp4/sub19,3.142857142857143,7_A_A_SkyPark.mp4
7_A_A_SkyPark.mp4/sub20,3.142857142857143,7_A_A_SkyPark.mp4
7_A_A_Store.mp4/sub1,3.55,7_A_A_Store.mp4
7_A_A_Store.mp4/sub2,3.55,7_A_A_Store.mp4
7_A_A_Store.mp4/sub3,3.55,7_A_A_Store.mp4
7_A_A_Store.mp4/sub4,3.55,7_A_A_Store.mp4
7_A_A_Store.mp4/sub5,3.55,7_A_A_Store.mp4
7_A_A_Store.mp4/sub6,3.55,7_A_A_Store.mp4
7_A_A_Store.mp4/sub7,3.55,7_A_A_Store.mp4
7_A_A_Store.mp4/sub8,3.55,7_A_A_Store.mp4
7_A_A_Store.mp4/sub9,3.55,7_A_A_Store.mp4
7_A_A_Store.mp4/sub10,3.55,7_A_A_Store.mp4
7_A_A_Store.mp4/sub11,3.55,7_A_A_Store.mp4
7_A_A_Store.mp4/sub12,3.55,7_A_A_Store.mp4
7_A_A_Store.mp4/sub13,3.55,7_A_A_Store.mp4
7_A_A_Store.mp4/sub14,3.55,7_A_A_Store.mp4
7_A_A_Store.mp4/sub15,3.55,7_A_A_Store.mp4
7_A_A_Store.mp4/sub16,3.55,7_A_A_Store.mp4
7_A_A_Store.mp4/sub17,3.55,7_A_A_Store.mp4
7_A_A_Store.mp4/sub18,3.55,7_A_A_Store.mp4
7_A_A_Store.mp4/sub19,3.55,7_A_A_Store.mp4
7_A_A_Store.mp4/sub20,3.55,7_A_A_Store.mp4
7_A_A_Street.mp4/sub1,3.0476190476190474,7_A_A_Street.mp4
7_A_A_Street.mp4/sub2,3.0476190476190474,7_A_A_Street.mp4
7_A_A_Street.mp4/sub3,3.0476190476190474,7_A_A_Street.mp4
7_A_A_Street.mp4/sub4,3.0476190476190474,7_A_A_Street.mp4
7_A_A_Street.mp4/sub5,3.0476190476190474,7_A_A_Street.mp4
7_A_A_Street.mp4/sub6,3.0476190476190474,7_A_A_Street.mp4
7_A_A_Street.mp4/sub7,3.0476190476190474,7_A_A_Street.mp4
7_A_A_Street.mp4/sub8,3.0476190476190474,7_A_A_Street.mp4
7_A_A_Street.mp4/sub9,3.0476190476190474,7_A_A_Street.mp4
7_A_A_Street.mp4/sub10,3.0476190476190474,7_A_A_Street.mp4
7_A_A_Street.mp4/sub11,3.0476190476190474,7_A_A_Street.mp4
7_A_A_Street.mp4/sub12,3.0476190476190474,7_A_A_Street.mp4
7_A_A_Street.mp4/sub13,3.0476190476190474,7_A_A_Street.mp4
7_A_A_Street.mp4/sub14,3.0476190476190474,7_A_A_Street.mp4
7_A_A_Street.mp4/sub15,3.0476190476190474,7_A_A_Street.mp4
7_A_A_Street.mp4/sub16,3.0476190476190474,7_A_A_Street.mp4
7_A_A_Street.mp4/sub17,3.0476190476190474,7_A_A_Street.mp4
7_A_A_Street.mp4/sub18,3.0476190476190474,7_A_A_Street.mp4
7_A_A_Street.mp4/sub19,3.0476190476190474,7_A_A_Street.mp4
7_A_A_Street.mp4/sub20,3.0476190476190474,7_A_A_Street.mp4
7_A_A_Supertree.mp4/sub1,2.9047619047619047,7_A_A_Supertree.mp4
7_A_A_Supertree.mp4/sub2,2.9047619047619047,7_A_A_Supertree.mp4
7_A_A_Supertree.mp4/sub3,2.9047619047619047,7_A_A_Supertree.mp4
7_A_A_Supertree.mp4/sub4,2.9047619047619047,7_A_A_Supertree.mp4
7_A_A_Supertree.mp4/sub5,2.9047619047619047,7_A_A_Supertree.mp4
7_A_A_Supertree.mp4/sub6,2.9047619047619047,7_A_A_Supertree.mp4
7_A_A_Supertree.mp4/sub7,2.9047619047619047,7_A_A_Supertree.mp4
7_A_A_Supertree.mp4/sub8,2.9047619047619047,7_A_A_Supertree.mp4
7_A_A_Supertree.mp4/sub9,2.9047619047619047,7_A_A_Supertree.mp4
7_A_A_Supertree.mp4/sub10,2.9047619047619047,7_A_A_Supertree.mp4
7_A_A_Supertree.mp4/sub11,2.9047619047619047,7_A_A_Supertree.mp4
7_A_A_Supertree.mp4/sub12,2.9047619047619047,7_A_A_Supertree.mp4
7_A_A_Supertree.mp4/sub13,2.9047619047619047,7_A_A_Supertree.mp4
7_A_A_Supertree.mp4/sub14,2.9047619047619047,7_A_A_Supertree.mp4
7_A_A_Supertree.mp4/sub15,2.9047619047619047,7_A_A_Supertree.mp4
7_A_A_Supertree.mp4/sub16,2.9047619047619047,7_A_A_Supertree.mp4
7_A_A_Supertree.mp4/sub17,2.9047619047619047,7_A_A_Supertree.mp4
7_A_A_Supertree.mp4/sub18,2.9047619047619047,7_A_A_Supertree.mp4
7_A_A_Supertree.mp4/sub19,2.9047619047619047,7_A_A_Supertree.mp4
7_A_A_Supertree.mp4/sub20,2.9047619047619047,7_A_A_Supertree.mp4
7_A_A_ViewFromSky.mp4/sub1,3.2857142857142856,7_A_A_ViewFromSky.mp4
7_A_A_ViewFromSky.mp4/sub2,3.2857142857142856,7_A_A_ViewFromSky.mp4
7_A_A_ViewFromSky.mp4/sub3,3.2857142857142856,7_A_A_ViewFromSky.mp4
7_A_A_ViewFromSky.mp4/sub4,3.2857142857142856,7_A_A_ViewFromSky.mp4
7_A_A_ViewFromSky.mp4/sub5,3.2857142857142856,7_A_A_ViewFromSky.mp4
7_A_A_ViewFromSky.mp4/sub6,3.2857142857142856,7_A_A_ViewFromSky.mp4
7_A_A_ViewFromSky.mp4/sub7,3.2857142857142856,7_A_A_ViewFromSky.mp4
7_A_A_ViewFromSky.mp4/sub8,3.2857142857142856,7_A_A_ViewFromSky.mp4
7_A_A_ViewFromSky.mp4/sub9,3.2857142857142856,7_A_A_ViewFromSky.mp4
7_A_A_ViewFromSky.mp4/sub10,3.2857142857142856,7_A_A_ViewFromSky.mp4
7_A_A_ViewFromSky.mp4/sub11,3.2857142857142856,7_A_A_ViewFromSky.mp4
7_A_A_ViewFromSky.mp4/sub12,3.2857142857142856,7_A_A_ViewFromSky.mp4
7_A_A_ViewFromSky.mp4/sub13,3.2857142857142856,7_A_A_ViewFromSky.mp4
7_A_A_ViewFromSky.mp4/sub14,3.2857142857142856,7_A_A_ViewFromSky.mp4
7_A_A_ViewFromSky.mp4/sub15,3.2857142857142856,7_A_A_ViewFromSky.mp4
7_A_A_ViewFromSky.mp4/sub16,3.2857142857142856,7_A_A_ViewFromSky.mp4
7_A_A_ViewFromSky.mp4/sub17,3.2857142857142856,7_A_A_ViewFromSky.mp4
7_A_A_ViewFromSky.mp4/sub18,3.2857142857142856,7_A_A_ViewFromSky.mp4
7_A_A_ViewFromSky.mp4/sub19,3.2857142857142856,7_A_A_ViewFromSky.mp4
7_A_A_ViewFromSky.mp4/sub20,3.2857142857142856,7_A_A_ViewFromSky.mp4
7_A_A_Woman.mp4/sub1,2.238095238095238,7_A_A_Woman.mp4
7_A_A_Woman.mp4/sub2,2.238095238095238,7_A_A_Woman.mp4
7_A_A_Woman.mp4/sub3,2.238095238095238,7_A_A_Woman.mp4
7_A_A_Woman.mp4/sub4,2.238095238095238,7_A_A_Woman.mp4
7_A_A_Woman.mp4/sub5,2.238095238095238,7_A_A_Woman.mp4
7_A_A_Woman.mp4/sub6,2.238095238095238,7_A_A_Woman.mp4
7_A_A_Woman.mp4/sub7,2.238095238095238,7_A_A_Woman.mp4
7_A_A_Woman.mp4/sub8,2.238095238095238,7_A_A_Woman.mp4
7_A_A_Woman.mp4/sub9,2.238095238095238,7_A_A_Woman.mp4
7_A_A_Woman.mp4/sub10,2.238095238095238,7_A_A_Woman.mp4
7_A_A_Woman.mp4/sub11,2.238095238095238,7_A_A_Woman.mp4
7_A_A_Woman.mp4/sub12,2.238095238095238,7_A_A_Woman.mp4
7_A_A_Woman.mp4/sub13,2.238095238095238,7_A_A_Woman.mp4
7_A_A_Woman.mp4/sub14,2.238095238095238,7_A_A_Woman.mp4
7_A_A_Woman.mp4/sub15,2.238095238095238,7_A_A_Woman.mp4
7_A_A_Woman.mp4/sub16,2.238095238095238,7_A_A_Woman.mp4
7_A_A_Woman.mp4/sub17,2.238095238095238,7_A_A_Woman.mp4
7_A_A_Woman.mp4/sub18,2.238095238095238,7_A_A_Woman.mp4
7_A_A_Woman.mp4/sub19,2.238095238095238,7_A_A_Woman.mp4
7_A_A_Woman.mp4/sub20,2.238095238095238,7_A_A_Woman.mp4
7_A_B_BehindTree.mp4/sub1,1.5555555555555556,7_A_B_BehindTree.mp4
7_A_B_BehindTree.mp4/sub2,1.5555555555555556,7_A_B_BehindTree.mp4
7_A_B_BehindTree.mp4/sub3,1.5555555555555556,7_A_B_BehindTree.mp4
7_A_B_BehindTree.mp4/sub4,1.5555555555555556,7_A_B_BehindTree.mp4
7_A_B_BehindTree.mp4/sub5,1.5555555555555556,7_A_B_BehindTree.mp4
7_A_B_BehindTree.mp4/sub6,1.5555555555555556,7_A_B_BehindTree.mp4
7_A_B_BehindTree.mp4/sub7,1.5555555555555556,7_A_B_BehindTree.mp4
7_A_B_BehindTree.mp4/sub8,1.5555555555555556,7_A_B_BehindTree.mp4
7_A_B_BehindTree.mp4/sub9,1.5555555555555556,7_A_B_BehindTree.mp4
7_A_B_BehindTree.mp4/sub10,1.5555555555555556,7_A_B_BehindTree.mp4
7_A_B_BehindTree.mp4/sub11,1.5555555555555556,7_A_B_BehindTree.mp4
7_A_B_BehindTree.mp4/sub12,1.5555555555555556,7_A_B_BehindTree.mp4
7_A_B_BehindTree.mp4/sub13,1.5555555555555556,7_A_B_BehindTree.mp4
